num;Datetime;hashtags
235;2022-01-15 05:26:06+00:00;['90sKid', 'Nostalgia', 'Childhood', 'Pokemon', 'TCG', 'PokemonCelebrations', 'Sylveon']
236;2022-01-14 21:41:55+00:00;['pokemon', 'pokemoncelebrations']
237;2022-01-14 20:46:49+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
238;2022-01-14 20:46:49+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
239;2022-01-14 19:18:13+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
240;2022-01-14 19:18:13+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
241;2022-01-14 18:15:53+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
242;2022-01-14 18:15:53+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
243;2022-01-14 17:14:47+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
244;2022-01-14 17:14:47+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
245;2022-01-14 16:56:20+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonTCG', 'TCG', 'TCGCardSearch', 'Celebrations', 'Pokemon25']
246;2022-01-14 16:14:34+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
247;2022-01-14 16:14:34+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
248;2022-01-14 13:58:33+00:00;['PokemonTCG', 'pokemonCelebrations']
249;2022-01-14 12:57:54+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
250;2022-01-14 12:50:18+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
251;2022-01-14 12:50:18+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
252;2022-01-14 09:56:39+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
253;2022-01-14 08:02:06+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
254;2022-01-14 08:02:06+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
255;2022-01-14 08:02:06+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
256;2022-01-14 08:02:06+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
257;2022-01-14 06:59:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
258;2022-01-14 06:59:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
259;2022-01-14 05:46:43+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
260;2022-01-14 05:28:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
261;2022-01-14 05:28:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
262;2022-01-14 04:14:01+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
263;2022-01-14 04:14:01+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
264;2022-01-14 04:07:47+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
265;2022-01-14 02:55:26+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
266;2022-01-14 01:44:31+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
267;2022-01-14 01:44:31+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
268;2022-01-14 00:34:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
269;2022-01-14 00:34:22+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
270;2022-01-13 23:38:54+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
271;2022-01-13 23:38:54+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
272;2022-01-13 23:28:33+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemonopening', 'PokemonUnboxing', 'Pokemonbreaking', 'PokemonTCGO']
273;2022-01-13 21:32:25+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
274;2022-01-13 21:32:25+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
275;2022-01-13 21:20:59+00:00;['Pokémon', '1G', 'PokémonTCG', 'PokémonCélébrations']
276;2022-01-13 20:17:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
277;2022-01-13 20:17:28+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
278;2022-01-13 20:08:34+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
279;2022-01-13 20:08:34+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
280;2022-01-13 20:03:11+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
281;2022-01-13 20:03:11+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
282;2022-01-13 19:12:06+00:00;['PokemonTCG', 'pokemon25thanniversary', 'pokemoncelebrations', 'pokemonetb']
283;2022-01-13 18:48:20+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
284;2022-01-13 18:48:20+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
285;2022-01-13 18:28:51+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
286;2022-01-13 18:28:51+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
287;2022-01-13 18:10:43+00:00;['Pokemon', 'PokemonCelebrations']
288;2022-01-13 17:17:38+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
289;2022-01-13 17:17:38+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
290;2022-01-13 16:04:06+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations', 'PokemonEeveelutions']
291;2022-01-13 15:44:36+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
292;2022-01-13 15:44:32+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
293;2022-01-13 13:53:05+00:00;['pokemoncards', 'pokemoninvesting', 'pokemonTCG', 'pokemoncelebrations', 'trending']
294;2022-01-13 10:20:48+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
295;2022-01-13 10:20:48+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
296;2022-01-13 08:01:15+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
297;2022-01-13 08:01:15+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
298;2022-01-13 07:59:30+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
299;2022-01-13 07:59:30+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
300;2022-01-13 05:02:49+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
301;2022-01-13 05:02:49+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
302;2022-01-13 02:53:57+00:00;['pikachuvmax', 'pokemoncelebrations']
303;2022-01-13 02:06:46+00:00;['PokemonTCGBreaks', 'PokemonTCG', 'PokemonChillingReign', 'PokemonEvolvingSkies', 'PokemonFusionStrike', 'PokemonCelebrations', 'PokemonBreaks']
304;2022-01-12 22:55:07+00:00;['Pokemon', 'PokemonCelebrations', 'LGS', 'CardShop', 'ComicBookShop']
305;2022-01-12 21:34:16+00:00;['ad', 'pokemon', 'pokemontcg', 'pokemoncards', 'ptcgo', 'pokemongo', 'pokemonunite', 'pokemonlegends', 'pokemoncelebrations', 'tcg', 'cards', 'tcgdeals']
306;2022-01-12 20:24:55+00:00;['Pokemon', 'PokemonTCG', 'Charizard', 'pokemoncelebrations', 'YouTube', 'celebrations', 'pokemon25', 'español']
307;2022-01-12 20:23:15+00:00;['pokemoncelebrations', 'elitetrainerbox']
308;2022-01-12 20:20:06+00:00;['Pokemon', 'PokemonTCG', 'PokemonCardGame', 'PokemonCelebrations', 'EvolvingSkies']
309;2022-01-12 18:35:40+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonTCG', 'TCG', 'TCGCardSearch', 'Celebrations', 'Pokemon25']
310;2022-01-12 15:12:48+00:00;['pokemoncelebrations']
311;2022-01-12 10:20:59+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
312;2022-01-12 10:20:59+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
313;2022-01-12 09:29:27+00:00;['Pokemon25', 'pokemoncelebrations', 'pokemonTCG']
314;2022-01-12 08:57:41+00:00;['pokemonETB', 'pokemon', 'PokemonTCG', 'pokemonfusionstrike', 'pokemonchillingreign', 'pokemoncelebrations']
315;2022-01-12 05:03:50+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
316;2022-01-12 05:03:50+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
317;2022-01-12 04:42:51+00:00;['Pokemon', 'UPCGang', 'PokemonCelebrations', 'Pokemon25']
318;2022-01-12 02:33:30+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
319;2022-01-12 02:33:30+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
320;2022-01-12 01:46:39+00:00;['pokemontcgonline', 'pokemontcglive', 'fusionstrike', 'pokemoncelebrations', 'pokémon', 'pokemongo', 'pokemoncards', 'pokemonbrilliantdiamond', 'anime', 'manga', 'starwars']
321;2022-01-12 01:06:30+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
322;2022-01-12 01:06:30+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
323;2022-01-12 00:06:25+00:00;['PokemonCelebrations', 'Pokemon', 'Bulbasaur', 'Squirtle', 'Chamander', 'PokemonTCG']
324;2022-01-11 21:26:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
325;2022-01-11 21:26:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
326;2022-01-11 20:22:52+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
327;2022-01-11 20:22:52+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
328;2022-01-11 19:06:57+00:00;['Pokemon', 'pokemoncelebrations', 'pokémon']
329;2022-01-11 18:11:48+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
330;2022-01-11 18:11:48+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
331;2022-01-11 16:10:44+00:00;['pokemoncelebrations']
332;2022-01-11 15:38:52+00:00;['pokemon', 'pokemontcg', 'pokemoncardgame', 'pokemon25', 'pokemoncelebrations']
333;2022-01-11 15:23:19+00:00;['PokemonCelebrations']
334;2022-01-11 13:51:42+00:00;['pokemoncelebrations', 'pokemoncards', 'Charizard', 'PokemonTCG', 'Trending']
335;2022-01-11 12:09:21+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon25', 'Pokemon', 'TCG']
336;2022-01-11 11:35:21+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
337;2022-01-11 11:35:21+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
338;2022-01-11 10:29:39+00:00;['pokemon', 'PokemonCelebrations', 'pikachu', 'FPI']
339;2022-01-11 09:53:17+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
340;2022-01-11 09:53:17+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
341;2022-01-11 09:52:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
342;2022-01-11 09:52:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
343;2022-01-11 09:21:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
344;2022-01-11 09:21:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
345;2022-01-11 07:30:28+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
346;2022-01-11 07:30:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
347;2022-01-11 06:23:09+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
348;2022-01-11 06:23:09+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
349;2022-01-11 05:02:42+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
350;2022-01-11 05:02:42+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
351;2022-01-11 03:38:48+00:00;['Pokemon', 'PokemonShiningPearl', 'PokemonBrilliantDiamond', 'PokemonLegendsArceus', 'pokemoncelebrations']
352;2022-01-11 02:59:53+00:00;['Pokemon', 'PokemonCelebrations']
353;2022-01-11 01:56:03+00:00;['PokemonTGC', 'PokemonCelebrations', 'Blastoise', 'Charizard', 'Venasaur']
354;2022-01-10 23:52:04+00:00;['pokemon', 'Pokemoncelebrations', 'pikachu']
355;2022-01-10 23:40:47+00:00;['PokemonCelebrations']
356;2022-01-10 23:37:10+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
357;2022-01-10 23:37:10+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
358;2022-01-10 22:04:30+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
359;2022-01-10 22:04:30+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
360;2022-01-10 21:43:14+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
361;2022-01-10 21:43:14+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
362;2022-01-10 19:47:43+00:00;['PokemonTCG', 'Pokemon25', 'Celebrations', 'PokemonCelebrations', 'večernístatus']
363;2022-01-10 19:45:35+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
364;2022-01-10 18:44:42+00:00;['PokemonTCG', 'PokemonCelebrations', 'PokemonCards', 'CodesGiveaway', 'PokemonCodes']
365;2022-01-10 05:01:08+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
366;2022-01-10 05:01:08+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
367;2022-01-09 21:49:00+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
368;2022-01-09 21:49:00+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
369;2022-01-09 21:41:45+00:00;['pokemoncelebrations', 'luxray', 'rayquaza', 'groudon', 'ijustloveopeningstuff', 'pokemoncollector']
370;2022-01-09 18:55:12+00:00;['Greninja', 'PokémonCelebrations', 'Twitch', 'Pokemon', 'TCG']
371;2022-01-09 14:31:15+00:00;['vmaxclimax', 'pokemon', 'pokemontcg', 'pokemoncards', 'PokemonSwordShield', 'pokemon25', 'pokemoncelebrations']
372;2022-01-09 13:07:05+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop']
373;2022-01-09 07:41:01+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
374;2022-01-09 07:16:31+00:00;['pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'funkoPOP', 'FunkoFinderz']
375;2022-01-09 07:15:24+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
376;2022-01-09 07:12:10+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
377;2022-01-09 05:27:44+00:00;['pokemon', 'pokemoncards', 'pokemoncelebrations']
378;2022-01-09 04:22:56+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
379;2022-01-09 04:22:56+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
380;2022-01-09 04:11:07+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
381;2022-01-09 04:11:07+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
382;2022-01-09 03:17:21+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
383;2022-01-09 03:17:21+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
384;2022-01-09 03:04:35+00:00;['Pokemon', 'PokemonCelebrations', 'Giveaways', 'Funko', 'FunkoPop', 'FunkoFinderz']
385;2022-01-09 02:17:22+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
386;2022-01-09 02:17:19+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
387;2022-01-09 01:34:49+00:00;['OrngRanger', 'StayShiny', 'Pokemon25', 'PokemonCelebrations', 'Pokémon', 'Pokemon', 'PokemonTCG', 'PokemonCommunity', 'TwitchStreamer', 'TwitchAffiliate', 'CSSC']
388;2022-01-09 01:17:11+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
389;2022-01-09 01:17:11+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
390;2022-01-09 01:14:27+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
391;2022-01-09 01:14:27+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
392;2022-01-08 23:36:50+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
393;2022-01-08 23:36:50+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
394;2022-01-08 23:01:26+00:00;['PokemonCelebrations', 'pokemon', 'PokemonTCG', 'PokemonTradingCardGame']
395;2022-01-08 23:00:00+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
396;2022-01-08 22:06:27+00:00;['PokemonTCG', 'pokemonCards', 'Charizard', 'Blastoise', 'Venusaur', 'PokemonCelebrations']
397;2022-01-08 22:04:38+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
398;2022-01-08 22:04:38+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
399;2022-01-08 21:49:40+00:00;['Pokemon', 'pokemontcg', 'pokemoncelebrations']
400;2022-01-08 21:33:47+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
401;2022-01-08 21:33:47+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
402;2022-01-08 20:43:40+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG', 'PokemonTradingCardGame']
403;2022-01-08 20:12:04+00:00;['Pikachu', 'PokemonCelebrations', 'PokemonTCG', 'pokemonTCG']
404;2022-01-08 18:32:57+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
405;2022-01-08 18:32:57+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
406;2022-01-08 17:13:09+00:00;['zapdos', 'PokemonTCG', 'PokemonGOCommunityDay', 'pokemonmasters', 'pokemoncelebrations']
407;2022-01-08 17:03:00+00:00;['Pokemon', 'PokemonCards', 'PokemonCelebrations', 'Pikachu', 'Cosplayer', 'PikachuVUnion']
408;2022-01-08 16:50:08+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
409;2022-01-08 16:50:08+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
410;2022-01-08 15:40:22+00:00;['YouTube', 'PikachuVunion', 'PokemonCelebrations']
411;2022-01-08 15:07:32+00:00;['pokemon', 'PokemonTCG', 'PokemonCelebrations']
412;2022-01-08 05:14:40+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
413;2022-01-08 05:14:40+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
414;2022-01-08 04:07:44+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
415;2022-01-08 04:07:44+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
416;2022-01-08 02:22:40+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations']
417;2022-01-07 23:19:33+00:00;['PokemonTCG', 'Celebrations', 'Mew', 'PokemonCelebrations', 'Pokemon25']
418;2022-01-07 21:40:54+00:00;['PokemonCelebrations', 'PokemonGO', 'Pokemon25thAnniversary', 'TradingCards', 'PokemonTCG', 'PokemonGOfriends']
419;2022-01-07 20:32:11+00:00;['pokemon', 'pokemonTGC', 'Celebrations', 'UPC', 'pokemoncelebrations']
420;2022-01-07 18:37:28+00:00;['pokemon', 'pokemontradingcardgame', 'pokemoncelebrations', 'basketballcards', 'basketballballtradingcards']
421;2022-01-07 17:06:10+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG', 'PokemonTradingCardGame']
422;2022-01-07 15:05:23+00:00;['Pokemon', 'Pokemon25', 'PokemonCelebrations']
423;2022-01-07 14:55:16+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonTCG', 'TCG', 'TCGCardSearch', 'Celebrations', 'Pokemon25']
424;2022-01-07 12:23:42+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
425;2022-01-07 12:23:42+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
426;2022-01-07 10:48:24+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
427;2022-01-07 10:48:24+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
428;2022-01-07 10:12:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
429;2022-01-07 10:12:25+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
430;2022-01-07 09:48:05+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
431;2022-01-07 09:48:05+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
432;2022-01-07 08:47:32+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
433;2022-01-07 08:47:32+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
434;2022-01-07 08:43:40+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
435;2022-01-07 08:43:40+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
436;2022-01-07 07:44:20+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
437;2022-01-07 07:44:20+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
438;2022-01-07 07:01:36+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
439;2022-01-07 07:01:36+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
440;2022-01-07 05:49:13+00:00;['goldmew', 'pokemoncelebrations']
441;2022-01-07 04:55:57+00:00;['pokemoncelebrations', 'pokemon', 'primecollection']
442;2022-01-07 03:37:30+00:00;['PokemonCelebrations']
443;2022-01-07 02:09:34+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
444;2022-01-07 02:09:34+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
445;2022-01-07 02:05:48+00:00;['PokemonCelebrations', 'PokemonGO', 'Pokemon25thAnniversary', 'TradingCards', 'PokemonTCG', 'PokemonGOfriends']
446;2022-01-07 01:06:21+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
447;2022-01-07 01:06:21+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
448;2022-01-06 23:10:03+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
449;2022-01-06 23:10:03+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
450;2022-01-06 22:44:34+00:00;['pokemontcg', 'pokemoncelebrations', 'pokemoncards', 'tradingCards', 'trading', 'pokemon']
451;2022-01-06 22:22:19+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
452;2022-01-06 22:22:19+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
453;2022-01-06 22:05:13+00:00;['PokemonCelebrations', 'PokemonGO', 'Pokemon25thAnniversary', 'TradingCards', 'PokemonTCG', 'PokemonGOfriends']
454;2022-01-06 19:43:56+00:00;['pokemonCards', 'pokemonCelebrations', 'celebrations', 'Ad']
