,Datetime,Text
1769,2021-12-09 05:48:49+00:00,"So happy we pulled these 🔥

#Pokemon #PokemonCelebrations https://t.co/RwCUbgt8g4"
1770,2021-12-09 05:06:31+00:00,#PokemonCelebrations #pokemonTCG If anyone finds a  UPC and they don't need it HMU I will pay a little over retail and shipping cost :)
1771,2021-12-09 05:02:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

12:02:30.7100 AM EST #Ad

https://t.co/QQlXeyjfcY"
1772,2021-12-09 05:02:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

12:02:30.7100 AM EST #Ad

https://t.co/UAR59rU4NR"
1773,2021-12-09 04:54:51+00:00,Second set of pulls from openings. A few Fusion Strike packs for the promos too. #PokemonCelebrations #PokemonTCG https://t.co/uGnrWDgZbe
1774,2021-12-09 04:44:55+00:00,"Finally found a UPC at Target!! Shout out to @PokemonTCGDrops for helping me finally secure one.

about to open it along with an ETB and Eternatus tin (featuring my Gengar plushie/blanket)

#Pokemon #PokemonCelebrations #pokemonCards #pokemonTCG https://t.co/vbIgyZPyd5"
1775,2021-12-09 02:34:20+00:00,"Only pulled a couple good ones, but they were really good 😊 👍

@Pokemon @PokemonTCG #pokemontcgonline #pokemontcglive #fusionstrike #pokemoncelebrations #pokémon #pokemongo #pokemoncards #pokemonbrilliantdiamond #anime #manga #starwars #disney #marvel #movie #steelbook #funko https://t.co/YzcWyQmQDH"
1776,2021-12-09 02:30:39+00:00,I should probably open this now 😗👀 #PokemonCelebrations https://t.co/Txik0gIyhb
1777,2021-12-09 01:55:49+00:00,"Tonight we are opening some more #pokemoncelebrations on stream, just 8 more cards to complete the set! https://t.co/AlB8Xplvmw"
1778,2021-12-09 01:49:56+00:00,Live in 15 mins with a gang of boosters and this too! #Pokemon #pokemonTCG #PokemonCelebrations #twitch #smallstreamer https://t.co/DR4ByJJouG https://t.co/dzEqfWfnMK
1779,2021-12-09 01:39:44+00:00,"Guess it's time to start showing off my collection since we are almost at the community challenge goal for opening up some #PokemonCelebrations packs on stream.

Collectors Chest!

#pokemonTCG #PokemonBrilliantDiamond #TradingCards #25years #twitch https://t.co/JiRCytawYG"
1780,2021-12-09 01:30:44+00:00,"Check out Pokémon TCG Celebrations Classic Collection Charizard, Venusaur &amp; Blastoise-NM https://t.co/jFRDcn5XVg @eBay #Pokemon #PokemonCelebrations #Charizard #Venusaur #Blastoise #Pokemon25thAniversary #PokemonClassicCollection #PokemonTCG #PokemonTCG25 #PokemonGO https://t.co/dIo7z9QPXu"
1781,2021-12-09 00:46:02+00:00,Check out Pokemon Pikachu Holiday 20 oz. Silver Buffalo Travel Tumbler with Straw-New VHTF https://t.co/TlTU1rTZYI @eBay #Pokemon #Pikachu #PokemonTumbler #SilverBuffaloTumbler #PokemonPikachuChristmasTumbler  #PokemonCelebrations #PokemonTCG  #Pokemon25thAnniversary https://t.co/7Wbovhrrfm
1782,2021-12-09 00:43:10+00:00,It's about to go down! @Pokemon @PokemonTCG #PokemonCelebrations #pokemon #pokemonTCG https://t.co/FpTrmbCoSz
1783,2021-12-08 23:25:09+00:00,My pull on the very first pack of #PokemonCelebrations . If I get any luckier with the rest… I’m getting a lotto ticket lol https://t.co/240oy6p5x0
1784,2021-12-08 23:05:15+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/yysxJ4Mw0v

06:05:14.2880 PM EST #Ad

https://t.co/BKI2i56vl0"
1785,2021-12-08 23:05:15+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/S6rKCIJp9g

06:05:14.2880 PM EST #Ad

https://t.co/q8Bvqtksk7"
1786,2021-12-08 22:27:45+00:00,"Check out my buddy @damienfox23’s #PokemonCelebrations gold Charizard @PSAcard 10!! Only 40 gold 10’s and they temporarily stopped grading them #Pokemon

https://t.co/oKXKdelJSn"
1787,2021-12-08 21:02:03+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/ict7NfqETL

04:01:59.4710 PM EST #Ad

https://t.co/QQlXeyjfcY"
1788,2021-12-08 21:02:01+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/5lewp5Z4pU

04:01:59.4710 PM EST #Ad

https://t.co/UAR59rU4NR"
1789,2021-12-08 20:35:35+00:00,I hate bots so much… 😡 #PokemonCelebrations
1790,2021-12-08 20:10:18+00:00,"Une ouverture Pokémon Célébrations avec des pioches incroyables vendredi à 18H ! 

https://t.co/F5CLF60qSY

#PokemonCelebrations"
1791,2021-12-08 20:02:07+00:00,"https://t.co/UPUg3vAHlH Here we go! Another chance for an entry into the #pokemoncelebrations #giveaway for the base set charizard, blastoise and venusaur from pokemon celebrations!"
1792,2021-12-08 19:56:29+00:00,"UPC Giveaway 🙀

I made yall wait long enough. 1 #upc shipped anywhere. I appreciate you all. To enter:

Be a Follower 🤘

Retweet and Reply with whatever you want, just comment something. Winner randomized in 3 days 12/11🤘

#PokemonCelebrations #pokemontcg #pokemon good luck! https://t.co/uFdGzFoemd"
1793,2021-12-08 19:17:39+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/5lewp5Z4pU

02:17:38.7570 PM EST #Ad

https://t.co/UAR59rU4NR"
1794,2021-12-08 18:28:14+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/KqnwXVb0Gj

01:28:13.6520 PM EST #Ad

https://t.co/WL96ZeVMVX"
1795,2021-12-08 18:28:14+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/UIDerjIhUL

01:28:13.6520 PM EST #Ad

https://t.co/8LeWPRAJvB"
1796,2021-12-08 18:12:56+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/S6rKCIJp9g

01:12:55.2880 PM EST #Ad

https://t.co/q8Bvqtksk7"
1797,2021-12-08 18:12:56+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/yysxJ4Mw0v

01:12:55.2880 PM EST #Ad

https://t.co/BKI2i56vl0"
1798,2021-12-08 18:11:13+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/ict7NfqETL

01:11:12.3020 PM EST #Ad

https://t.co/QQlXeyjfcY"
1799,2021-12-08 18:11:13+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/5lewp5Z4pU

01:11:12.3020 PM EST #Ad

https://t.co/UAR59rU4NR"
1800,2021-12-08 17:50:10+00:00,"Well, my shiny luck in #BDSP has been shit, (I've been hunting shiny Turtwig since launch day) but my TCG luck is doing fine. I pulled the shiny Mew, today! #Pokemon #pokemonTCG #PokemonCelebrations #pokemonCards https://t.co/qcAxb7D0Gg"
1801,2021-12-08 17:20:25+00:00,"Pulls from yesterday card opening #pokemon #clebrations #tcg #tcgpokemon #pokemontcg #pokemoncelebrations #twitch #twitchstreamer #smallstreamercommunity #smalltimestreamer 
.
.
.
Follow my Instagram, Twitch &amp; Twitter @munchymaxx https://t.co/UQ3sI9iL7L"
1802,2021-12-08 16:43:38+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/UIDerjIhUL

11:43:31.5290 AM EST #Ad

https://t.co/8LeWPRAJvB"
1803,2021-12-08 16:37:13+00:00,"What's big, yellow, and will shock you?!

Click this video to find out!

https://t.co/nrMzbz5hYK

#Pokemon #pokemoncards #tcg #pokemontcg #Pokemon25 #PokemonCelebrations"
1804,2021-12-08 16:34:39+00:00,"Shiny Zamazenta V 🛡 

#pokemon #pokemonswordshield #pokemontcg #pokemoncards #pokemon25 #pokemoncelebrations https://t.co/7XXRAYCkBW"
1805,2021-12-08 16:31:35+00:00,When you pull a Charizard and immediately get pissed at Chaos. #Pokemon #Charizard #pokemonTCG #twitch #TwitchStreaming #smallstreamer #W #PokemonCelebrations https://t.co/d8fsBqLpA5
1806,2021-12-08 16:07:42+00:00,Some of my favourite pulls from this box 😁 #DechartGames #POKEMONTCG #PokemonCelebrations https://t.co/DUxFg66pCD https://t.co/6A5BedRTFF
1807,2021-12-08 15:25:49+00:00,"We have been opening @PokemonTCG @Pokemon cards for the #PokemonCelebrations collection to add to our data

Yesterday the 4s @TCDSB_THT opened 7 packs and got these two beauties!

With the pull rate of about 1/200ish each.

What is the probability of getting both in only 7 tries? https://t.co/n62crJK2xc"
1808,2021-12-08 14:30:24+00:00,Final promos I needed have arrived! And my last Celebrations Pulls. Been such a fun set to open so happy to of been able to complete it #PokemonTCG #PokemonCelebrations https://t.co/rnDAQcygt8
1809,2021-12-08 09:49:40+00:00,I guess I’m giving up on trying to find the #PokemonCelebrations Charizard… I’ve spent way too much money trying to find it. Seriously I’ve got probably 150 duplicates of other #PokemonCelebrations cards at this point. All for one card. Ugh.
1810,2021-12-08 06:21:22+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/yysxJ4N3Q3

01:21:21.1960 AM EST #Ad

https://t.co/BKI2i573ay"
1811,2021-12-08 06:21:22+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/S6rKCIJp9g

01:21:21.1960 AM EST #Ad

https://t.co/q8Bvqtksk7"
1812,2021-12-08 05:10:41+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

12:10:39.4890 AM EST #Ad

https://t.co/UAR59rU4NR"
1813,2021-12-08 05:10:41+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

12:10:39.4580 AM EST #Ad

https://t.co/UAR59rU4NR"
1814,2021-12-08 03:47:38+00:00,How is it that we opened 90 packs and we still cant bday pikachu??? #pokemon #pokemoncelebrations #PokemonGO
1815,2021-12-08 03:40:37+00:00,https://t.co/j3qsMG0n2H #Pokemon #pokemoncelebrations #pokemonCards
1816,2021-12-08 00:28:05+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

07:28:01.4400 PM EST #Ad

https://t.co/QQlXeyjfcY"
1817,2021-12-08 00:28:03+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

07:28:01.4390 PM EST #Ad

https://t.co/QQlXeyjfcY"
1818,2021-12-08 00:28:03+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

07:28:01.4400 PM EST #Ad

https://t.co/UAR59rU4NR"
1819,2021-12-08 00:28:03+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

07:28:01.4390 PM EST #Ad

https://t.co/UAR59rU4NR"
1820,2021-12-07 23:48:06+00:00,"Has anyone got Pokémon Celebrations for trade:
Charizard
Donphan
#pokemontrade
#pokemoncelebrations"
1821,2021-12-07 21:38:25+00:00,Oh yea this just happened. Finally after chasing it for 2 months. #pokemon #pokemontcg #pokemoncelebrations. https://t.co/l8B2XI5eAR
1822,2021-12-07 21:33:41+00:00,Ya cayó la segundaaaaaa!! Y sin pagar reventa 😍 #PokemonCelebrations #pokemonTCG https://t.co/jRXuvhzTMb
1823,2021-12-07 18:44:39+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/ict7NfrcJj

01:44:37.6890 PM EST #Ad

https://t.co/QQlXeyjN2w"
1824,2021-12-07 18:44:38+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/ict7NfqETL

01:44:37.6890 PM EST #Ad

https://t.co/QQlXeyjfcY"
1825,2021-12-07 18:44:38+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/5lewp5Z4pU

01:44:37.6890 PM EST #Ad

https://t.co/UAR59rU4NR"
1826,2021-12-07 18:25:30+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/yysxJ4Mw0v

01:25:28.0100 PM EST #Ad

https://t.co/BKI2i56vl0"
1827,2021-12-07 18:25:30+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/S6rKCIJp9g

01:25:28.0100 PM EST #Ad

https://t.co/q8Bvqtksk7"
1828,2021-12-07 18:05:00+00:00,"As it gets a tricker to find Celebrations Pokemon, we take a look inside two of the Tins – what do you think, anything exciting pulled?

https://t.co/HekgEPg6MH
#tradingcardtuesdays #pokemon #pokemoncelebrations"
1829,2021-12-07 16:28:16+00:00,"What a way to celebrate!
https://t.co/rSfHxiaZ2n
#pokemoncelebrations #pokemonCards"
1830,2021-12-07 16:26:56+00:00,"I'm selling Pokemon Celebrations 1-24 Card Set for ₱1,200. Get it on Shopee now! https://t.co/w7wcNjanbg #ShopeePH #Pokemon #PokemonCelebrations #PokemonTCG https://t.co/zU84tntJqZ"
1831,2021-12-07 16:25:55+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

11:25:54.7920 AM EST #Ad

https://t.co/UAR59rU4NR"
1832,2021-12-07 16:02:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/KqnwXVb0Gj

11:02:28.5410 AM EST #Ad

https://t.co/WL96ZeVMVX"
1833,2021-12-07 16:02:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/UIDerjIhUL

11:02:28.5410 AM EST #Ad

https://t.co/8LeWPRAJvB"
1834,2021-12-07 14:23:17+00:00,Check out Pokemon TCG CELEBRATIONS ULTRA PREMIUM COLLECTION BOX Factory Sealed  https://t.co/IcOxGNSmg8 @eBay #pokekonCelebrationsUktraPremiumCollection #pokemon #pokemoncelebrations #pokemon25thanniversary
1835,2021-12-07 14:18:11+00:00,"GameStop - Pokemon Trading Card Game: Celebrations Elite Trainer Box $49.99 In Stock https://t.co/r2jJeFTBDe #ad 

#Pokemon #PokemonTCG #EliteTrainerBox #ETB #GameStop #Celebrations #PokemonCelebrations https://t.co/tRc3vX8Qs0"
1836,2021-12-07 14:14:59+00:00,GAAAAAAHHH I GOT ONE IN THE WILD AT RETAIL #PokemonCelebrations https://t.co/YPovSNYPQB
1837,2021-12-07 12:35:28+00:00,Pokemon Celebrations ETB Opened 2021 | Big Pull Inside! https://t.co/oZ50igOO9S via @YouTube #Pokemon #pokemonCards #PokemonCelebrations
1838,2021-12-07 12:13:55+00:00,"¡Hoy estamos abiertos! Además nos acaban de llegar más productos de Pokémon TCG, ven a por ellos antes de que se agoten.

#pokemon #pokemoncelebrations #pokemontcg #pokemonshop en Ludicón https://t.co/WLWwehgVUj"
1839,2021-12-07 08:03:34+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/S6rKCIrNKG

03:03:33.8990 AM EST #Ad

https://t.co/q8BvqtC3bF"
1840,2021-12-07 08:03:34+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/S6rKCIJp9g

03:03:33.8990 AM EST #Ad

https://t.co/q8Bvqtksk7"
1841,2021-12-07 08:03:34+00:00,"[$29.99]
Pokémon - Pokemon TCG: Celebrations V - Union Box
#pokemonCards #pokemonCelebrations #Celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/yysxJ4Mw0v

03:03:33.8990 AM EST #Ad

https://t.co/BKI2i56vl0"
1842,2021-12-07 07:08:15+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/KqnwXVb0Gj

02:08:14.2780 AM EST #Ad

https://t.co/WL96ZeVMVX"
1843,2021-12-07 07:08:15+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Add to Cart button

🛒: https://t.co/UIDerjIhUL

02:08:14.2780 AM EST #Ad

https://t.co/8LeWPRAJvB"
1844,2021-12-07 05:09:32+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/UIDerjIhUL

12:09:26.5310 AM EST #Ad

https://t.co/8LeWPRAJvB"
1845,2021-12-07 05:09:31+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Deluxe Pin Collection
#pokemonCards #pokemonCelebrations #celebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/KqnwXVb0Gj

12:09:26.5310 AM EST #Ad

https://t.co/WL96ZeVMVX"
1846,2021-12-07 05:05:37+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/ict7NfqETL

12:05:37.0130 AM EST #Ad

https://t.co/QQlXeyjfcY"
1847,2021-12-07 05:05:37+00:00,"[$19.99]
Pokémon - Pokemon TCG: Celebrations Collections Box
#pokemonCards #celebrations #pokemonCelebrations
Source: Best Buy checker
Reason: Check Stores button

🛒: https://t.co/5lewp5Z4pU

12:05:37.0130 AM EST #Ad

https://t.co/UAR59rU4NR"
